Site,Date,Value
Guangzhou,2016/2/5,26.375
Guangzhou,2016/2/6,46.0
Guangzhou,2016/2/7,29.1666666667
Guangzhou,2016/2/8,86.125
Guangzhou,2016/2/9,45.8333333333
Guangzhou,2016/3/1,78.0
Guangzhou,2016/3/10,8.86956521739
Guangzhou,2016/3/11,29.8095238095
Guangzhou,2016/3/12,38.375
Guangzhou,2016/3/13,27.0
Guangzhou,2016/3/14,19.6
Guangzhou,2016/3/15,51.8461538462
Guangzhou,2016/3/16,37.0526315789
Guangzhou,2016/3/17,42.7916666667
Guangzhou,2016/3/18,70.9166666667
Guangzhou,2016/3/19,54.3333333333
Guangzhou,2016/3/2,79.4285714286
Guangzhou,2016/3/20,47.75
Guangzhou,2016/3/21,33.3333333333
Guangzhou,2016/3/22,35.6666666667
Guangzhou,2016/3/23,25.4583333333
Guangzhou,2016/3/24,19.5
Guangzhou,2016/3/25,40.5909090909
Guangzhou,2016/3/26,47.0416666667
Guangzhou,2016/3/27,39.2916666667
Guangzhou,2016/3/28,61.0
Guangzhou,2016/3/29,82.0416666667
Guangzhou,2016/3/3,58.625
Guangzhou,2016/3/30,106.166666667
Guangzhou,2016/3/31,159.0
Guangzhou,2016/3/4,52.8333333333
Guangzhou,2016/3/5,51.0
Guangzhou,2016/3/6,68.0
Guangzhou,2016/3/7,44.3333333333
Guangzhou,2016/3/8,42.5833333333
Guangzhou,2016/3/9,34.5454545455
Guangzhou,2016/4/1,119.083333333
Guangzhou,2016/4/10,32.4166666667
Guangzhou,2016/4/11,40.0
Guangzhou,2016/4/12,29.7916666667
Guangzhou,2016/4/13,43.3333333333
Guangzhou,2016/4/14,68.0
Guangzhou,2016/4/15,38.1428571429
Guangzhou,2016/4/16,36.125
Guangzhou,2016/4/17,29.25
Guangzhou,2016/4/18,13.4
Guangzhou,2016/4/19,35.3333333333
Guangzhou,2016/4/2,53.4583333333
Guangzhou,2016/4/20,35.8461538462
Guangzhou,2016/4/21,50.0
Guangzhou,2016/4/22,41.0
Guangzhou,2016/4/23,47.4166666667
Guangzhou,2016/4/24,37.0833333333
Guangzhou,2016/4/25,38.2916666667
Guangzhou,2016/4/26,23.0833333333
Guangzhou,2016/4/27,27.75
Guangzhou,2016/4/28,26.2083333333
Guangzhou,2016/4/29,54.0833333333
Guangzhou,2016/4/3,48.0416666667
Guangzhou,2016/4/30,73.1666666667
Guangzhou,2016/4/4,33.5
Guangzhou,2016/4/5,37.3333333333
Guangzhou,2016/4/6,25.625
Guangzhou,2016/4/7,29.8333333333
Guangzhou,2016/4/8,35.5416666667
Guangzhou,2016/4/9,33.125
Guangzhou,2016/5/1,45.6666666667
Guangzhou,2016/5/10,7.0
Guangzhou,2016/5/11,20.375
Guangzhou,2016/5/12,48.7916666667
Guangzhou,2016/5/13,45.75
Guangzhou,2016/5/14,27.5
Guangzhou,2016/5/15,21.0416666667
Guangzhou,2016/5/16,23.4166666667
Guangzhou,2016/5/17,40.0833333333
Guangzhou,2016/5/18,42.125
Guangzhou,2016/5/19,29.5
Guangzhou,2016/5/2,32.8333333333
Guangzhou,2016/5/20,24.4583333333
Guangzhou,2016/5/21,10.9523809524
Guangzhou,2016/5/22,10.2727272727
Guangzhou,2016/5/23,33.0
Guangzhou,2016/5/24,43.25
Guangzhou,2016/5/25,36.5
Guangzhou,2016/5/26,30.4166666667
Guangzhou,2016/5/27,8.25
Guangzhou,2016/5/28,13.2083333333
Guangzhou,2016/5/29,29.7083333333
Guangzhou,2016/5/3,28.6666666667
Guangzhou,2016/5/30,25.2083333333
Guangzhou,2016/5/31,15.0833333333
Guangzhou,2016/5/4,46.375
Guangzhou,2016/5/5,24.375
Guangzhou,2016/5/6,19.7916666667
Guangzhou,2016/5/7,22.7916666667
Guangzhou,2016/5/8,11.75
Guangzhou,2016/5/9,9.95833333333
Guangzhou,2016/6/1,14.875
Guangzhou,2016/6/10,24.8333333333
Guangzhou,2016/6/11,26.2083333333
Guangzhou,2016/6/12,27.4583333333
Guangzhou,2016/6/13,39.8823529412
Guangzhou,2016/6/14,31.1666666667
Guangzhou,2016/6/15,20.0833333333
Guangzhou,2016/6/16,20.2083333333
Guangzhou,2016/6/17,32.3333333333
Guangzhou,2016/6/18,16.0
Guangzhou,2016/6/2,15.2916666667
Guangzhou,2016/6/20,18.8333333333
Guangzhou,2016/6/21,16.7083333333
Guangzhou,2016/6/22,17.0833333333
Guangzhou,2016/6/23,13.5454545455
Guangzhou,2016/6/24,12.625
Guangzhou,2016/6/25,14.3333333333
Guangzhou,2016/6/26,6.75
Guangzhou,2016/6/27,17.3333333333
Guangzhou,2016/6/28,13.2916666667
Guangzhou,2016/6/29,10.8333333333
Guangzhou,2016/6/3,14.375
Guangzhou,2016/6/30,8.36363636364
Guangzhou,2016/6/4,21.8260869565
Guangzhou,2016/6/5,31.5
Guangzhou,2016/6/6,56.3333333333
Guangzhou,2016/6/7,42.6666666667
Guangzhou,2016/6/8,27.0
Guangzhou,2016/6/9,29.8333333333
Guangzhou,2016/7/1,6.91304347826
Guangzhou,2016/7/10,23.3333333333
Guangzhou,2016/7/11,44.0416666667
Guangzhou,2016/7/12,12.5416666667
Guangzhou,2016/7/13,18.347826087
Guangzhou,2016/7/14,16.6666666667
Guangzhou,2016/7/15,26.625
Guangzhou,2016/7/16,16.9583333333
Guangzhou,2016/7/17,14.7083333333
Guangzhou,2016/7/18,13.6666666667
Guangzhou,2016/7/19,11.625
Guangzhou,2016/7/2,9.375
Guangzhou,2016/7/20,10.9166666667
Guangzhou,2016/7/21,10.7916666667
Guangzhou,2016/7/22,16.375
Guangzhou,2016/7/23,22.0833333333
Guangzhou,2016/7/24,26.5416666667
Guangzhou,2016/7/25,31.75
Guangzhou,2016/7/26,21.2916666667
Guangzhou,2016/7/27,10.5454545455
Guangzhou,2016/7/28,17.875
Guangzhou,2016/7/29,19.1666666667
Guangzhou,2016/7/3,7.45833333333
Guangzhou,2016/7/30,32.2083333333
Guangzhou,2016/7/31,47.625
Guangzhou,2016/7/4,4.41666666667
Guangzhou,2016/7/5,7.0
Guangzhou,2016/7/6,13.75
Guangzhou,2016/7/7,19.1666666667
Guangzhou,2016/7/8,36.0833333333
Guangzhou,2016/7/9,37.0
Guangzhou,2016/8/1,33.2916666667
Guangzhou,2016/8/10,30.8333333333
Guangzhou,2016/8/11,40.75
Guangzhou,2016/8/12,60.25
Guangzhou,2016/8/13,31.0833333333
Guangzhou,2016/8/14,10.2916666667
Guangzhou,2016/8/15,4.58333333333
Guangzhou,2016/8/16,3.375
Guangzhou,2016/8/17,0.25
Guangzhou,2016/8/18,7.54545454545
Guangzhou,2016/8/19,16.4583333333
Guangzhou,2016/8/2,6.125
Guangzhou,2016/8/20,35.4166666667
Guangzhou,2016/8/21,39.7083333333
Guangzhou,2016/8/22,44.375
Guangzhou,2016/8/23,30.3
Guangzhou,2016/8/25,57.3076923077
Guangzhou,2016/8/26,38.9583333333
Guangzhou,2016/8/27,14.3333333333
Guangzhou,2016/8/28,17.125
Guangzhou,2016/8/29,37.2916666667
Guangzhou,2016/8/3,11.875
Guangzhou,2016/8/30,43.9166666667
Guangzhou,2016/8/31,52.0869565217
Guangzhou,2016/8/4,18.0
Guangzhou,2016/8/5,26.5652173913
Guangzhou,2016/8/6,32.2083333333
Guangzhou,2016/8/7,37.6818181818
Guangzhou,2016/8/8,42.0952380952
Guangzhou,2016/8/9,62.4583333333
Guangzhou,2016/9/1,9.79166666667
Guangzhou,2016/9/10,13.7916666667
Guangzhou,2016/9/11,17.3333333333
Guangzhou,2016/9/12,6.5
Guangzhou,2016/9/13,14.6666666667
Guangzhou,2016/9/14,17.5416666667
Guangzhou,2016/9/15,26.9166666667
Guangzhou,2016/9/16,16.25
Guangzhou,2016/9/17,10.9583333333
Guangzhou,2016/9/18,7.79166666667
Guangzhou,2016/9/19,24.0833333333
Guangzhou,2016/9/2,12.0434782609
Guangzhou,2016/9/20,35.3333333333
Guangzhou,2016/9/21,33.5416666667
Guangzhou,2016/9/22,39.5416666667
Guangzhou,2016/9/23,46.2
Guangzhou,2016/9/27,42.5714285714
Guangzhou,2016/9/28,39.7391304348
Guangzhou,2016/9/29,8.5
Guangzhou,2016/9/3,29.7916666667
Guangzhou,2016/9/30,12.8333333333
Guangzhou,2016/9/4,35.5
Guangzhou,2016/9/5,14.875
Guangzhou,2016/9/6,22.2083333333
Guangzhou,2016/9/7,18.6956521739
Guangzhou,2016/9/8,31.0
Guangzhou,2016/9/9,23.2916666667
Guangzhou,2017/1/10,73.4583333333
Guangzhou,2017/1/11,67.1428571429
Guangzhou,2017/1/12,34.4782608696
Guangzhou,2017/1/13,9.54166666667
Guangzhou,2017/1/14,23.7916666667
Guangzhou,2017/1/15,25.2083333333
Guangzhou,2017/1/16,35.7083333333
Guangzhou,2017/1/17,31.9166666667
Guangzhou,2017/1/18,42.3333333333
Guangzhou,2017/1/19,37.375
Guangzhou,2017/1/20,22.9166666667
Guangzhou,2017/1/21,61.0833333333
Guangzhou,2017/1/22,46.7083333333
Guangzhou,2017/1/23,45.8333333333
Guangzhou,2017/1/24,53.3333333333
Guangzhou,2017/1/25,58.5
Guangzhou,2017/1/26,57.3333333333
Guangzhou,2017/1/27,48.3333333333
Guangzhou,2017/1/28,81.2083333333
Guangzhou,2017/1/29,37.0833333333
Guangzhou,2017/1/3,84.1538461538
Guangzhou,2017/1/30,33.0416666667
Guangzhou,2017/1/31,36.25
Guangzhou,2017/1/4,85.4166666667
Guangzhou,2017/1/5,174.75
Guangzhou,2017/1/6,97.25
Guangzhou,2017/1/7,63.625
Guangzhou,2017/1/8,63.1904761905
Guangzhou,2017/1/9,33.8333333333
Guangzhou,2017/2/1,23.9583333333
Guangzhou,2017/2/10,62.5833333333
Guangzhou,2017/2/11,52.2083333333
Guangzhou,2017/2/12,57.125
Guangzhou,2017/2/13,62.8333333333
Guangzhou,2017/2/14,65.0
Guangzhou,2017/2/15,55.7083333333
Guangzhou,2017/2/16,50.2083333333
Guangzhou,2017/2/17,66.875
Guangzhou,2017/2/18,81.5833333333
Guangzhou,2017/2/19,73.5416666667
Guangzhou,2017/2/2,34.0833333333
Guangzhou,2017/2/20,65.4583333333
Guangzhou,2017/2/21,38.2083333333
Guangzhou,2017/2/22,45.875
Guangzhou,2017/2/23,25.75
Guangzhou,2017/2/24,28.0416666667
Guangzhou,2017/2/25,18.9583333333
Guangzhou,2017/2/26,40.5
Guangzhou,2017/2/27,50.9583333333
Guangzhou,2017/2/28,75.25
Guangzhou,2017/2/3,51.375
Guangzhou,2017/2/4,70.2916666667
Guangzhou,2017/2/5,52.75
Guangzhou,2017/2/6,44.75
Guangzhou,2017/2/7,61.5
Guangzhou,2017/2/8,35.0833333333
Guangzhou,2017/2/9,32.9583333333
Guangzhou,2017/3/1,61.125
Guangzhou,2017/3/10,39.6666666667
Guangzhou,2017/3/11,33.0833333333
Guangzhou,2017/3/12,57.8333333333
Guangzhou,2017/3/13,46.875
Guangzhou,2017/3/14,17.0416666667
Guangzhou,2017/3/15,41.4583333333
Guangzhou,2017/3/16,55.0416666667
Guangzhou,2017/3/17,52.875
Guangzhou,2017/3/18,57.3333333333
Guangzhou,2017/3/19,32.5416666667
Guangzhou,2017/3/2,36.9166666667
Guangzhou,2017/3/20,58.3181818182
Guangzhou,2017/3/21,48.9166666667
Guangzhou,2017/3/22,46.2916666667
Guangzhou,2017/3/23,57.7083333333
Guangzhou,2017/3/24,41.5
Guangzhou,2017/3/25,14.8333333333
Guangzhou,2017/3/26,23.9583333333
Guangzhou,2017/3/27,34.0833333333
Guangzhou,2017/3/28,46.0416666667
Guangzhou,2017/3/29,47.7916666667
Guangzhou,2017/3/3,65.625
Guangzhou,2017/3/30,44.0
Guangzhou,2017/3/31,20.2916666667
Guangzhou,2017/3/4,67.4166666667
Guangzhou,2017/3/5,59.0
Guangzhou,2017/3/6,32.5833333333
Guangzhou,2017/3/7,29.0
Guangzhou,2017/3/8,45.6923076923
Guangzhou,2017/3/9,42.4285714286
Shanghai,2011/12/28,35.6666666667
Shanghai,2011/12/29,53.2173913043
Shanghai,2011/12/30,43.7916666667
Shanghai,2011/12/31,114.75
Shanghai,2012/1/1,111.125
Shanghai,2012/1/10,89.0434782609
Shanghai,2012/1/11,138.083333333
Shanghai,2012/1/12,46.2083333333
Shanghai,2012/1/13,85.3333333333
Shanghai,2012/1/14,65.5416666667
Shanghai,2012/1/15,35.0
Shanghai,2012/1/16,21.1666666667
Shanghai,2012/1/17,29.7391304348
Shanghai,2012/1/18,35.5
Shanghai,2012/1/19,122.958333333
Shanghai,2012/1/2,50.625
Shanghai,2012/1/20,131.208333333
Shanghai,2012/1/21,56.0833333333
Shanghai,2012/1/22,38.4583333333
Shanghai,2012/1/23,72.0416666667
Shanghai,2012/1/24,66.7916666667
Shanghai,2012/1/25,122.416666667
Shanghai,2012/1/26,47.4583333333
Shanghai,2012/1/27,61.5
Shanghai,2012/1/28,37.625
Shanghai,2012/1/29,36.0
Shanghai,2012/1/3,81.25
Shanghai,2012/1/30,56.1666666667
Shanghai,2012/1/31,74.2083333333
Shanghai,2012/1/4,71.0
Shanghai,2012/1/5,51.8181818182
Shanghai,2012/1/6,43.4583333333
Shanghai,2012/1/7,41.2083333333
Shanghai,2012/1/8,27.4583333333
Shanghai,2012/1/9,49.6666666667
Shanghai,2012/10/1,58.1666666667
Shanghai,2012/10/10,56.1304347826
Shanghai,2012/10/11,19.625
Shanghai,2012/10/12,14.6666666667
Shanghai,2012/10/13,22.5416666667
Shanghai,2012/10/14,30.6666666667
Shanghai,2012/10/15,33.125
Shanghai,2012/10/16,23.5416666667
Shanghai,2012/10/17,44.5416666667
Shanghai,2012/10/18,36.7826086957
Shanghai,2012/10/19,30.4583333333
Shanghai,2012/10/2,54.75
Shanghai,2012/10/20,38.9583333333
Shanghai,2012/10/21,31.4583333333
Shanghai,2012/10/22,91.9583333333
Shanghai,2012/10/23,81.5416666667
Shanghai,2012/10/24,38.0
Shanghai,2012/10/25,42.9166666667
Shanghai,2012/10/26,39.619047619
Shanghai,2012/10/27,105.818181818
Shanghai,2012/10/28,204.333333333
Shanghai,2012/10/29,88.3181818182
Shanghai,2012/10/3,48.1739130435
Shanghai,2012/10/30,39.0869565217
Shanghai,2012/10/31,74.75
Shanghai,2012/10/4,48.9583333333
Shanghai,2012/10/5,109.208333333
Shanghai,2012/10/6,126.75
Shanghai,2012/10/7,31.5416666667
Shanghai,2012/10/8,24.5
Shanghai,2012/10/9,28.347826087
Shanghai,2012/11/1,99.25
Shanghai,2012/11/10,32.1875
Shanghai,2012/11/11,45.0833333333
Shanghai,2012/11/12,53.9166666667
Shanghai,2012/11/13,86.7916666667
Shanghai,2012/11/14,83.4782608696
Shanghai,2012/11/15,34.75
Shanghai,2012/11/16,53.0416666667
Shanghai,2012/11/17,140.416666667
Shanghai,2012/11/18,90.625
Shanghai,2012/11/19,125.166666667
Shanghai,2012/11/2,28.4166666667
Shanghai,2012/11/20,27.7916666667
Shanghai,2012/11/21,21.2083333333
Shanghai,2012/11/22,22.375
Shanghai,2012/11/23,41.375
Shanghai,2012/11/24,48.6666666667
Shanghai,2012/11/25,46.5416666667
Shanghai,2012/11/26,102.166666667
Shanghai,2012/11/27,114.666666667
Shanghai,2012/11/28,85.2083333333
Shanghai,2012/11/29,55.75
Shanghai,2012/11/3,24.9166666667
Shanghai,2012/11/30,25.25
Shanghai,2012/11/4,54.1666666667
Shanghai,2012/11/5,60.3333333333
Shanghai,2012/11/6,118.5
Shanghai,2012/11/7,164.875
Shanghai,2012/11/8,93.5652173913
Shanghai,2012/11/9,31.0
Shanghai,2012/12/1,32.125
Shanghai,2012/12/10,66.25
Shanghai,2012/12/11,36.6666666667
Shanghai,2012/12/12,51.8333333333
Shanghai,2012/12/13,30.5416666667
Shanghai,2012/12/14,79.625
Shanghai,2012/12/15,93.9583333333
Shanghai,2012/12/16,64.9166666667
Shanghai,2012/12/17,67.3333333333
Shanghai,2012/12/18,58.1666666667
Shanghai,2012/12/19,47.9583333333
Shanghai,2012/12/2,20.9166666667
Shanghai,2012/12/20,26.9583333333
Shanghai,2012/12/21,68.4166666667
Shanghai,2012/12/22,65.2083333333
Shanghai,2012/12/23,100.416666667
Shanghai,2012/12/24,119.25
Shanghai,2012/12/25,81.3333333333
Shanghai,2012/12/26,28.0
Shanghai,2012/12/27,20.8333333333
Shanghai,2012/12/28,50.0833333333
Shanghai,2012/12/29,56.75
Shanghai,2012/12/3,71.5416666667
Shanghai,2012/12/30,74.375
Shanghai,2012/12/31,63.8333333333
Shanghai,2012/12/4,76.625
Shanghai,2012/12/5,72.0869565217
Shanghai,2012/12/6,47.7916666667
Shanghai,2012/12/7,84.5833333333
Shanghai,2012/12/8,159.416666667
Shanghai,2012/12/9,77.8333333333
Shanghai,2012/2/1,59.7916666667
Shanghai,2012/2/10,76.2083333333
Shanghai,2012/2/11,100.086956522
Shanghai,2012/2/12,24.0416666667
Shanghai,2012/2/13,90.2083333333
Shanghai,2012/2/14,76.2083333333
Shanghai,2012/2/15,37.25
Shanghai,2012/2/16,26.0833333333
Shanghai,2012/2/17,53.2083333333
Shanghai,2012/2/18,36.5416666667
Shanghai,2012/2/19,56.9583333333
Shanghai,2012/2/2,28.5217391304
Shanghai,2012/2/20,81.125
Shanghai,2012/2/21,79.0
Shanghai,2012/2/22,38.0833333333
Shanghai,2012/2/23,85.8695652174
Shanghai,2012/2/24,70.7916666667
Shanghai,2012/2/25,38.6956521739
Shanghai,2012/2/26,23.125
Shanghai,2012/2/27,23.75
Shanghai,2012/2/28,26.9583333333
Shanghai,2012/2/29,34.5217391304
Shanghai,2012/2/3,40.2916666667
Shanghai,2012/2/4,38.5
Shanghai,2012/2/5,65.0416666667
Shanghai,2012/2/6,45.625
Shanghai,2012/2/7,65.5833333333
Shanghai,2012/2/8,45.5833333333
Shanghai,2012/2/9,72.375
Shanghai,2012/3/1,85.9166666667
Shanghai,2012/3/10,46.8333333333
Shanghai,2012/3/11,90.5652173913
Shanghai,2012/3/12,25.5454545455
Shanghai,2012/3/13,31.2916666667
Shanghai,2012/3/14,32.9166666667
Shanghai,2012/3/15,50.5833333333
Shanghai,2012/3/16,60.5
Shanghai,2012/3/17,126.625
Shanghai,2012/3/18,95.5
Shanghai,2012/3/19,40.6666666667
Shanghai,2012/3/2,94.0
Shanghai,2012/3/20,30.7916666667
Shanghai,2012/3/21,38.0434782609
Shanghai,2012/3/22,47.8333333333
Shanghai,2012/3/23,68.6666666667
Shanghai,2012/3/24,56.75
Shanghai,2012/3/25,68.0833333333
Shanghai,2012/3/26,47.5833333333
Shanghai,2012/3/27,76.625
Shanghai,2012/3/28,83.4583333333
Shanghai,2012/3/29,53.5
Shanghai,2012/3/3,60.5833333333
Shanghai,2012/3/30,74.9583333333
Shanghai,2012/3/31,57.6666666667
Shanghai,2012/3/4,67.125
Shanghai,2012/3/5,80.9583333333
Shanghai,2012/3/6,191.333333333
Shanghai,2012/3/7,118.458333333
Shanghai,2012/3/8,50.875
Shanghai,2012/3/9,27.1304347826
Shanghai,2012/4/1,66.9166666667
Shanghai,2012/4/10,55.4166666667
Shanghai,2012/4/11,64.4166666667
Shanghai,2012/4/12,41.5
Shanghai,2012/4/13,44.5416666667
Shanghai,2012/4/14,75.2916666667
Shanghai,2012/4/15,50.8333333333
Shanghai,2012/4/16,77.375
Shanghai,2012/4/17,69.2727272727
Shanghai,2012/4/2,51.4782608696
Shanghai,2012/4/20,77.4285714286
Shanghai,2012/4/21,58.2916666667
Shanghai,2012/4/22,63.9583333333
Shanghai,2012/4/23,56.625
Shanghai,2012/4/24,37.5833333333
Shanghai,2012/4/25,54.3333333333
Shanghai,2012/4/26,58.9166666667
Shanghai,2012/4/27,53.2173913043
Shanghai,2012/4/28,34.625
Shanghai,2012/4/29,33.4166666667
Shanghai,2012/4/3,64.7916666667
Shanghai,2012/4/30,34.75
Shanghai,2012/4/4,78.8333333333
Shanghai,2012/4/5,69.0833333333
Shanghai,2012/4/6,44.375
Shanghai,2012/4/7,37.125
Shanghai,2012/4/8,53.2916666667
Shanghai,2012/4/9,30.9166666667
Shanghai,2012/5/1,40.125
Shanghai,2012/5/10,50.125
Shanghai,2012/5/11,69.4583333333
Shanghai,2012/5/12,63.2916666667
Shanghai,2012/5/13,33.2083333333
Shanghai,2012/5/14,55.6363636364
Shanghai,2012/5/15,111.52173913
Shanghai,2012/5/16,103.416666667
Shanghai,2012/5/17,61.2083333333
Shanghai,2012/5/18,64.75
Shanghai,2012/5/19,48.0
Shanghai,2012/5/2,60.4347826087
Shanghai,2012/5/20,28.5
Shanghai,2012/5/21,45.8333333333
Shanghai,2012/5/22,34.6956521739
Shanghai,2012/5/23,43.6666666667
Shanghai,2012/5/24,37.7083333333
Shanghai,2012/5/25,29.2173913043
Shanghai,2012/5/26,40.9583333333
Shanghai,2012/5/27,64.4166666667
Shanghai,2012/5/28,57.1
Shanghai,2012/5/29,51.3333333333
Shanghai,2012/5/3,91.9583333333
Shanghai,2012/5/30,19.0833333333
Shanghai,2012/5/31,29.75
Shanghai,2012/5/4,133.272727273
Shanghai,2012/5/8,60.6153846154
Shanghai,2012/5/9,30.4347826087
Shanghai,2012/6/1,45.5416666667
Shanghai,2012/6/10,100.416666667
Shanghai,2012/6/11,53.9130434783
Shanghai,2012/6/12,55.7916666667
Shanghai,2012/6/13,58.1666666667
Shanghai,2012/6/14,35.7916666667
Shanghai,2012/6/15,21.0416666667
Shanghai,2012/6/16,25.9166666667
Shanghai,2012/6/17,21.4166666667
Shanghai,2012/6/18,15.125
Shanghai,2012/6/19,14.9583333333
Shanghai,2012/6/2,37.8235294118
Shanghai,2012/6/20,17.9166666667
Shanghai,2012/6/21,21.2083333333
Shanghai,2012/6/22,30.4347826087
Shanghai,2012/6/23,9.625
Shanghai,2012/6/24,71.4583333333
Shanghai,2012/6/25,45.9166666667
Shanghai,2012/6/26,12.5416666667
Shanghai,2012/6/27,16.625
Shanghai,2012/6/28,31.5416666667
Shanghai,2012/6/29,8.91666666667
Shanghai,2012/6/3,38.9166666667
Shanghai,2012/6/30,49.5416666667
Shanghai,2012/6/4,34.4545454545
Shanghai,2012/6/5,12.9166666667
Shanghai,2012/6/6,21.7916666667
Shanghai,2012/6/7,55.3333333333
Shanghai,2012/6/8,110.291666667
Shanghai,2012/6/9,127.458333333
Shanghai,2012/7/1,51.0416666667
Shanghai,2012/7/10,42.4166666667
Shanghai,2012/7/11,50.2083333333
Shanghai,2012/7/12,61.625
Shanghai,2012/7/13,40.3333333333
Shanghai,2012/7/14,40.4583333333
Shanghai,2012/7/15,33.9166666667
Shanghai,2012/7/16,22.6666666667
Shanghai,2012/7/17,20.0
Shanghai,2012/7/18,44.0833333333
Shanghai,2012/7/19,69.6666666667
Shanghai,2012/7/2,33.9130434783
Shanghai,2012/7/20,31.625
Shanghai,2012/7/21,5.34782608696
Shanghai,2012/7/22,4.5
Shanghai,2012/7/23,3.95833333333
Shanghai,2012/7/24,3.04166666667
Shanghai,2012/7/25,3.95833333333
Shanghai,2012/7/26,3.39130434783
Shanghai,2012/7/27,3.65217391304
Shanghai,2012/7/28,5.45833333333
Shanghai,2012/7/29,4.18181818182
Shanghai,2012/7/3,29.9166666667
Shanghai,2012/7/30,4.04166666667
Shanghai,2012/7/31,3.73913043478
Shanghai,2012/7/4,38.25
Shanghai,2012/7/5,20.8333333333
Shanghai,2012/7/6,33.1666666667
Shanghai,2012/7/7,30.2916666667
Shanghai,2012/7/8,35.6666666667
Shanghai,2012/7/9,47.7916666667
Shanghai,2012/8/1,12.8333333333
Shanghai,2012/8/10,24.2608695652
Shanghai,2012/8/11,25.9166666667
Shanghai,2012/8/12,31.4166666667
Shanghai,2012/8/13,43.2083333333
Shanghai,2012/8/14,31.8571428571
Shanghai,2012/8/15,25.375
Shanghai,2012/8/16,4.16666666667
Shanghai,2012/8/17,4.68181818182
Shanghai,2012/8/18,6.70833333333
Shanghai,2012/8/19,16.125
Shanghai,2012/8/2,12.875
Shanghai,2012/8/20,25.2916666667
Shanghai,2012/8/21,5.66666666667
Shanghai,2012/8/22,13.125
Shanghai,2012/8/23,13.8333333333
Shanghai,2012/8/24,10.5416666667
Shanghai,2012/8/25,7.47826086957
Shanghai,2012/8/26,5.04166666667
Shanghai,2012/8/27,7.45833333333
Shanghai,2012/8/28,25.0434782609
Shanghai,2012/8/29,37.875
Shanghai,2012/8/3,9.75
Shanghai,2012/8/30,17.5833333333
Shanghai,2012/8/31,11.4782608696
Shanghai,2012/8/4,5.16666666667
Shanghai,2012/8/5,11.875
Shanghai,2012/8/6,16.0416666667
Shanghai,2012/8/7,10.5833333333
Shanghai,2012/8/8,5.16666666667
Shanghai,2012/8/9,20.875
Shanghai,2012/9/1,15.75
Shanghai,2012/9/10,19.125
Shanghai,2012/9/11,31.375
Shanghai,2012/9/12,67.9090909091
Shanghai,2012/9/13,73.8260869565
Shanghai,2012/9/14,54.5833333333
Shanghai,2012/9/15,24.2083333333
Shanghai,2012/9/16,22.7083333333
Shanghai,2012/9/17,49.7916666667
Shanghai,2012/9/18,83.7916666667
Shanghai,2012/9/19,125.541666667
Shanghai,2012/9/2,14.5833333333
Shanghai,2012/9/20,117.5
Shanghai,2012/9/21,100.5
Shanghai,2012/9/22,47.75
Shanghai,2012/9/23,42.625
Shanghai,2012/9/24,33.125
Shanghai,2012/9/25,30.6818181818
Shanghai,2012/9/26,20.1176470588
Shanghai,2012/9/27,22.5833333333
Shanghai,2012/9/28,29.7916666667
Shanghai,2012/9/29,35.25
Shanghai,2012/9/3,29.625
Shanghai,2012/9/30,42.0416666667
Shanghai,2012/9/4,53.6666666667
Shanghai,2012/9/5,43.875
Shanghai,2012/9/6,14.9583333333
Shanghai,2012/9/7,17.1666666667
Shanghai,2012/9/8,35.125
Shanghai,2012/9/9,22.3333333333
Shanghai,2013/1/1,78.0833333333
Shanghai,2013/1/10,58.0833333333
Shanghai,2013/1/11,47.4166666667
Shanghai,2013/1/12,165.375
Shanghai,2013/1/13,63.125
Shanghai,2013/1/14,135.666666667
Shanghai,2013/1/15,107.166666667
Shanghai,2013/1/16,203.875
Shanghai,2013/1/17,65.6818181818
Shanghai,2013/1/18,109.666666667
Shanghai,2013/1/19,85.1666666667
Shanghai,2013/1/2,58.5416666667
Shanghai,2013/1/20,39.4166666667
Shanghai,2013/1/21,115.625
Shanghai,2013/1/22,121.958333333
Shanghai,2013/1/23,160.583333333
Shanghai,2013/1/24,208.416666667
Shanghai,2013/1/25,177.083333333
Shanghai,2013/1/26,142.458333333
Shanghai,2013/1/27,40.7058823529
Shanghai,2013/1/28,48.4166666667
Shanghai,2013/1/29,94.0833333333
Shanghai,2013/1/3,45.875
Shanghai,2013/1/30,171.0
Shanghai,2013/1/31,37.6956521739
Shanghai,2013/1/4,49.25
Shanghai,2013/1/5,52.875
Shanghai,2013/1/6,85.125
Shanghai,2013/1/7,147.0
Shanghai,2013/1/8,122.875
Shanghai,2013/1/9,107.043478261
